Price,Close,High,Low,Open,Volume
Ticker,AMZN,AMZN,AMZN,AMZN,AMZN
Datetime,,,,,
2025-09-12 13:30:00+00:00,229.0500030517578,230.7899932861328,228.3699951171875,230.30499267578125,8019939
2025-09-12 14:30:00+00:00,229.0500030517578,230.3800048828125,228.8300018310547,229.0447998046875,4330582
2025-09-12 15:30:00+00:00,228.6750030517578,229.14999389648438,228.21499633789062,229.02999877929688,3985034
2025-09-12 16:30:00+00:00,228.52999877929688,228.6999969482422,228.1300048828125,228.6999969482422,2245245
2025-09-12 17:30:00+00:00,227.6300048828125,228.5399932861328,226.2899932861328,228.5399932861328,6471142
2025-09-12 18:30:00+00:00,227.7635955810547,228.12989807128906,227.42010498046875,227.6300048828125,3651381
2025-09-12 19:30:00+00:00,228.11000061035156,228.4199981689453,227.56280517578125,227.77999877929688,4351121
2025-09-15 13:30:00+00:00,231.06500244140625,232.16990661621094,230.32000732421875,230.74000549316406,9325089
2025-09-15 14:30:00+00:00,232.84970092773438,233.72999572753906,230.9199981689453,231.0500030517578,6240828
2025-09-15 15:30:00+00:00,231.95030212402344,233.27000427246094,231.9499969482422,232.84500122070312,3382869
2025-09-15 16:30:00+00:00,231.3350067138672,232.26699829101562,231.02999877929688,231.97279357910156,2468498
2025-09-15 17:30:00+00:00,231.5399932861328,232.2100067138672,231.30999755859375,231.33999633789062,2023200
2025-09-15 18:30:00+00:00,231.2624053955078,231.9600067138672,231.0800018310547,231.5500030517578,2479635
2025-09-15 19:30:00+00:00,231.44000244140625,231.47999572753906,230.8300018310547,231.26649475097656,3166387
2025-09-16 13:30:00+00:00,235.1898956298828,235.60000610351562,232.22999572753906,232.93499755859375,12264097
2025-09-16 14:30:00+00:00,235.64500427246094,235.89999389648438,234.05999755859375,235.19000244140625,5062096
2025-09-16 15:30:00+00:00,235.4149932861328,235.77000427246094,234.86000061035156,235.6199951171875,4325169
2025-09-16 16:30:00+00:00,234.8300018310547,235.4709930419922,234.6199951171875,235.4199981689453,2504379
2025-09-16 17:30:00+00:00,234.91000366210938,235.45989990234375,234.65499877929688,234.8300018310547,2001082
2025-09-16 18:30:00+00:00,234.41000366210938,235.0800018310547,234.33999633789062,234.91000366210938,2713916
2025-09-16 19:30:00+00:00,234.02000427246094,234.67999267578125,233.97000122070312,234.4199981689453,3785454
2025-09-17 13:30:00+00:00,230.41000366210938,234.3000030517578,230.25999450683594,233.77000427246094,9363412
2025-09-17 14:30:00+00:00,230.25999450683594,230.6699981689453,229.7100067138672,230.4149932861328,4328010
2025-09-17 15:30:00+00:00,230.96429443359375,231.093994140625,230.264404296875,230.264404296875,2695469
2025-09-17 16:30:00+00:00,231.08999633789062,231.25999450683594,230.25999450683594,230.97000122070312,2438530
2025-09-17 17:30:00+00:00,231.37989807128906,232.41000366210938,230.36000061035156,231.10000610351562,4480351
2025-09-17 18:30:00+00:00,231.41000366210938,231.6199951171875,228.7100067138672,231.3697052001953,7133284
2025-09-17 19:30:00+00:00,231.63999938964844,231.64999389648438,230.6199951171875,231.39999389648438,3988144
2025-09-18 13:30:00+00:00,231.85499572753906,232.46499633789062,228.86000061035156,232.46499633789062,10848878
2025-09-18 14:30:00+00:00,232.8000030517578,232.9499969482422,231.2899932861328,231.85000610351562,4032380
2025-09-18 15:30:00+00:00,232.8800048828125,233.05999755859375,231.97000122070312,232.78500366210938,2967608
2025-09-18 16:30:00+00:00,232.63999938964844,233.47999572753906,232.5500030517578,232.87989807128906,2934824
2025-09-18 17:30:00+00:00,231.92999267578125,232.8699951171875,231.86000061035156,232.63999938964844,2265567
2025-09-18 18:30:00+00:00,231.68499755859375,232.1699981689453,231.50999450683594,231.94000244140625,3309884
