Ticker,XLRE,XLRE,XLRE,XLRE,XLRE,XLB,XLB,XLB,XLB,XLB,XLV,XLV,XLV,XLV,XLV,XLY,XLY,XLY,XLY,XLY,XLI,XLI,XLI,XLI,XLI,XLF,XLF,XLF,XLF,XLF,XLP,XLP,XLP,XLP,XLP,XLC,XLC,XLC,XLC,XLC,XLE,XLE,XLE,XLE,XLE,XLU,XLU,XLU,XLU,XLU,XLK,XLK,XLK,XLK,XLK
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-03,33.34135469772018,33.636888091095834,32.78611417786128,33.19806671142578,7060300,36.52392351835513,36.763317935555214,36.092077434125635,36.425350189208984,10684000,128.8314810089574,129.18207689421405,127.38168721109491,128.35769653320312,7239200,63.20143707040464,63.381420052094114,61.6935182884748,62.45234298706055,9567000,94.07177688488531,94.22415417774546,92.86231300224215,93.72893524169922,11407700,32.65988220091665,32.88740910325613,32.29962705299173,32.53663635253906,37396500,68.41262341810447,68.44014476464854,67.43123865106554,68.11912536621094,14433300,46.88346721824218,47.33705114468511,46.46848359428819,46.912418365478516,8577900,39.00862520476711,39.20609288409951,37.40645328794479,37.877681732177734,53082800,32.0117301461002,32.12040046310706,31.48650409839614,31.921175003051758,25774200,61.45992495372865,61.8655212931549,59.8033366286747,60.233367919921875,15196200
2023-01-04,33.49359102496954,34.2637616073557,33.37716850008681,33.95927429199219,7586900,36.608421343738655,37.16231222129801,36.58495354610735,37.059043884277344,9742000,129.07787442629655,129.409529421695,127.86498703663777,128.6988525390625,8469800,63.03605412129016,63.82407067058342,62.24317968663006,63.35709762573242,8079600,94.03366918271828,94.86220424682698,93.82415406771965,94.55745697021484,12236000,32.86844392314276,33.295061333676564,32.77364166145724,33.05805206298828,44669300,68.31174730427894,68.8070196357198,67.95403973538852,68.38511657714844,12197300,47.55901775143749,48.08981331860142,47.095780995849545,47.7906379699707,5837200,37.316688554772334,38.09308916308224,37.17307666384938,37.87318420410156,45705200,32.066077660197585,32.50074873233921,32.01627127599253,32.210968017578125,20872600,60.54611398344573,60.77578910152962,59.72514958702358,60.389739990234375,11813000
2023-01-05,33.69061916023986,33.69061916023986,32.91149094343647,32.96522521972656,6581100,36.48169146880169,36.67883819263425,36.209439184710874,36.4723014831543,8212600,127.84598201251666,128.15868145462818,126.87945777860405,127.38166809082031,6714200,62.91444225428482,63.18684008218212,62.345323773367056,62.76851272583008,7776200,94.02416859695025,94.24320188295684,93.28134015996173,93.5384750366211,9649600,32.94429767798356,32.94429767798356,32.58404247493493,32.81157302856445,45585700,68.25669389026872,68.3208963608356,67.55964049484102,67.69721221923828,9848200,47.70377639171295,48.17183952186091,47.33704594724473,47.85818862915039,5407700,37.810360026092475,38.77525417149461,37.70265194734329,38.56432342529297,38723800,31.966464200574126,32.088717488055266,31.418597440623685,31.513681411743164,19572800,60.08675704798018,60.24313102375682,59.11430650262702,59.21692657470703,11341000
2023-01-06,33.23388371898263,34.03987721908561,32.98313064111785,33.923458099365234,6329600,36.81025977587774,37.81008169491554,36.81025977587774,37.725589752197266,8729200,128.23450118614122,128.9072670093622,126.60468151871986,128.55667114257812,7175700,62.593406886806,64.49047615796584,62.15076035911608,64.24240112304688,9239400,94.48127433096843,96.36690321988111,94.30985352288546,96.10025024414062,16270200,33.0296163535638,33.645841983155734,32.80208583320642,33.54155731201172,41229700,68.5685436958667,69.7792239281673,68.51350800516332,69.50406646728516,9982400,48.30212850049693,48.77019168053938,47.62657350914119,48.63990783691406,4578400,39.06247696329712,39.776047674088545,38.96374313373348,39.29584503173828,44422400,31.871377623458002,32.30151985589297,31.826100039168782,32.14757537841797,19620400,59.73981225377495,61.2253671326699,59.03612738265359,60.95171356201172,13825400
2023-01-09,34.08465890863763,34.30854657074211,33.789125554857506,33.905548095703125,3965600,38.03539927266076,38.471940473005624,37.838252557983736,37.964988708496094,16791200,128.68934547742603,128.72725633488906,126.23514520127718,126.40570068359375,7719500,65.02068138691975,65.68222225310515,64.58290015556578,64.63153839111328,9387800,96.33833158084171,97.2049537275723,95.54789080664072,95.67169189453125,12846700,33.65532137823443,33.84492954591385,33.33298857812191,33.418312072753906,48726600,69.45821350908695,69.93514519081263,68.82535552978516,68.82535552978516,11081800,48.85221993537604,49.31545667383908,48.668856543529735,48.71710968017578,6430100,39.88824566978999,39.95107566777025,39.031063026500426,39.15672302246094,46003200,32.14304410722962,32.609409752948686,32.04796015121041,32.36491012573242,23438800,61.49901659341575,62.78421521629733,61.479469378496454,61.6602783203125,21427200
2023-01-10,33.8518172505073,34.021974077318255,33.55628728309373,34.00406265258789,5196700,37.97906899401601,38.37336237465528,37.76783732761959,38.34519958496094,8049000,126.35833360028974,127.66596900558497,126.16880823078532,127.46698760986328,7675200,64.66558443478887,65.45359352994898,64.31535652087673,65.44386291503906,8830800,95.35742741441511,96.25262582682403,95.30028956366529,96.19548797607422,9166200,33.36142988744203,33.63636156087826,33.24766642882106,33.6079216003418,34663700,68.90790245369308,69.01796684685095,68.50434700720523,68.733642578125,8427900,48.32143037250504,49.455395704388934,48.27510632830291,49.4505729675293,8684900,39.41251866671508,39.51574129971501,38.81563046157544,39.434959411621094,31599000,32.27887845178089,32.392074124516355,31.993626600092316,32.37396240234375,17215000,61.508787654281264,62.139171309287214,61.18137648817368,62.04143524169922,17209000
2023-01-11,34.218990530478486,35.24887517499494,34.218990530478486,35.23991775512695,4733100,38.74888676803638,38.96480986650623,38.51887869210178,38.9460334777832,9845800,127.55226429101396,128.20608921760657,126.96477613494781,128.1871337890625,7307200,66.00327324204906,67.21447158277026,65.94490438388017,67.20960998535156,12708000,96.75736263676212,97.13829859420292,96.22405665579443,97.11925506591797,7395400,33.6932418425377,33.92076873779297,33.62687953004868,33.92076873779297,32014700,68.96290917780067,69.1646903150493,68.16495840710174,68.77030181884766,9848300,49.556729302325024,49.81730067514875,49.29616161097988,49.80765151977539,4098400,39.780542384299906,39.87927622844522,39.12980157367451,39.556148529052734,32903000,32.373966597055144,32.681859004967706,32.36943780231075,32.63658142089844,21371800,62.23690253261635,63.11650848388672,62.04632186454939,63.11650848388672,13758000
2023-01-12,35.32051973180855,35.705606820867416,34.98021291246974,35.63396453857422,5102300,39.0352119029493,39.2041922020884,38.64560997980968,39.09153747558594,7787600,127.91235269364739,128.31032996404272,126.53836598879266,127.77969360351562,7580500,67.62792345448881,67.70575353079305,66.24160398167241,67.32147216796875,9572200,97.47161802526374,98.07159453925536,96.65260823294922,97.69065856933594,9883200,34.03453014045643,34.18621591755286,33.769077318182035,33.987125396728516,56642400,68.9170659928444,68.92623977363044,68.0640863158976,68.22917938232422,9841300,49.942762489258826,50.52180753828196,49.36371744023568,50.35774612426758,4193700,39.793997916192936,40.57040201456286,39.71770484164165,40.31010437011719,36716000,32.67732963243223,32.72260721570092,32.387548954162845,32.41471481323242,25797800,63.21425021828389,63.87395664392701,62.44215196053508,63.585636138916016,15358600
