Ticker,XLC,XLC,XLC,XLC,XLC,XLF,XLF,XLF,XLF,XLF,XLY,XLY,XLY,XLY,XLY,XLI,XLI,XLI,XLI,XLI,XLV,XLV,XLV,XLV,XLV,XLE,XLE,XLE,XLE,XLE,XLRE,XLRE,XLRE,XLRE,XLRE,XLU,XLU,XLU,XLU,XLU,XLK,XLK,XLK,XLK,XLK,XLB,XLB,XLB,XLB,XLB,XLP,XLP,XLP,XLP,XLP
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-03,47.0330749982984,47.48810633655473,46.61676713826668,47.06211853027344,8577900,32.827767321779895,33.05646380523618,32.46566031539821,32.703887939453125,37396500,63.32839579576415,63.508740326351905,61.817447914254096,62.577796936035156,9567000,94.33610692665872,94.4889123808391,93.12324460030364,93.99230194091797,11407700,129.36113881403628,129.71317608493564,127.90538455841318,128.88540649414062,7239200,39.2634889193408,39.46224675811869,37.65084917690394,38.12515640258789,53082800,33.56544703060304,33.86296674901458,33.00647465447933,33.42119598388672,7060300,32.235547869770905,32.34497798148028,31.706649577615416,32.14435958862305,25774200,61.53632843220597,61.94242898590213,59.877680730891235,60.30824661254883,15196200,36.6863606639076,36.92681976808666,36.252593979740226,36.58734893798828,10684000,68.79768296076652,68.82535921084423,67.81077448259518,68.50253295898438,14433300
2023-01-04,47.710790191436026,48.243279656879984,47.24607513423428,47.94314956665039,5837200,33.03740636357219,33.46621682951749,32.94211676450221,33.227989196777344,44669300,63.16268275943701,63.95228229903423,62.36821557581313,63.484371185302734,8079600,94.2978986615646,95.12876186398906,94.08779482052638,94.82315826416016,12236000,129.60851584391085,129.94153427884297,128.39064225280805,129.22793579101562,8469800,37.56050812356744,38.341981573784324,37.41595790208316,38.12063980102539,45705200,33.71871717469063,34.49406443513773,33.601512119360564,34.187530517578125,7586900,32.29026532282005,32.7279753663228,32.24011072088232,32.4361686706543,20872600,60.62139309500695,60.85135377623766,59.79940796469587,60.46482467651367,11813000,36.77122373292827,37.32757783492907,36.74765157096265,37.22385025024414,9742000,68.69624492350671,69.19430493115003,68.33652397164711,68.77002716064453,12197300
2023-01-05,47.8560088505648,48.32556566541846,47.48810809461351,48.01091384887695,5407700,33.1136314638782,33.1136314638782,32.75152454803797,32.980224609375,45585700,63.040830228260354,63.31377527247795,62.47056845290688,62.89460754394531,7776200,94.28836598307454,94.50801472809025,93.54345028135059,93.80130767822266,9649600,128.3716107905687,128.68559587203367,127.4011127676951,127.90538787841797,6714200,38.05739474600811,39.02859304600684,37.94898295443926,38.8162841796875,38723800,33.91705991081823,33.91705991081823,33.132695032219736,33.186790466308594,6581100,32.18995720120021,32.31306522049917,31.638260039946818,31.7340087890625,19572800,60.16146215445299,60.318030548019564,59.18780257361349,59.290550231933594,11341000,36.643926524658376,36.84194996523475,36.37046352739232,36.63449478149414,8212600,68.64089317784884,68.7054570275281,67.93991624902587,68.07826232910156,9848200
2023-01-06,48.45626682012561,48.92582365012287,47.77855604569329,48.79512405395508,4578400,33.19939770789952,33.81879090749434,32.970697617799466,33.71397018432617,41229700,62.71913813457432,64.6200180448802,62.27560246371398,64.37144470214844,9239400,94.74676741601958,96.63769493616392,94.57486491418827,96.37029266357422,16270200,128.76168014601976,129.43721174587375,127.12516020192471,129.08517456054688,7175700,39.317696608205196,40.035929523689795,39.21831768865032,39.552589416503906,44422400,33.457268394281016,34.26867945550432,33.20482985601828,34.1514778137207,6329600,32.09420096708632,32.52735046615404,32.04860683222806,32.37232971191406,19620400,59.81408076502646,61.301482485166396,59.10952107314827,61.027488708496094,13825400,36.973959575468264,37.97822782682671,36.973959575468264,37.89336013793945,8729200,68.95449045053883,70.17198515025287,68.89914498446217,69.89527893066406,9982400
2023-01-09,49.00811144112813,49.47282640663539,48.82416292141471,48.8725700378418,6430100,33.82832314782109,34.018905977075356,33.50433342860836,33.59009552001953,48726600,65.15128481416096,65.81415448069944,64.7126242359903,64.76136016845703,9387800,96.60904181011935,97.4780991607422,95.8163799013014,95.9405288696289,12846700,129.21841015385982,129.25647686956785,126.75412022599825,126.92537689208984,7719500,40.14886555856762,40.212106072147414,39.286082296815025,39.41256332397461,46003200,34.313760453947,34.53915298689385,34.016240659632935,34.133445739746094,3965600,32.36777692544441,32.837403235135795,32.27202817596843,32.59119415283203,23438800,61.57547625836864,62.862272725598736,61.55590474105254,61.7369384765625,21427200,38.20454708284489,38.643029632288375,38.00652363397524,38.13382339477539,16791200,69.84917344739043,70.32878963785083,69.21275329589844,69.21275329589844,11081800
2023-01-10,48.47562972775688,49.61321367609535,48.429157858093184,49.608375549316406,8684900,33.53291903092229,33.80926394705681,33.41857078927062,33.780677795410156,34663700,64.79549068305974,65.58508280427691,64.44455919869766,65.57533264160156,8830800,95.62537434844553,96.52308819857608,95.56807594479135,96.46578979492188,9166200,126.87778568983789,128.19079671163814,126.6874811920686,127.99099731445312,7675200,39.670039580666796,39.77393666908571,39.06925131530988,39.692626953125,31599000,34.07934392769712,34.25064442183674,33.78182762817624,34.23261260986328,5196700,32.504551120255044,32.61853818261591,32.21730497540496,32.60029983520508,17215000,61.58526239941491,62.216429819329775,61.257444158376465,62.11857223510742,17209000,38.14797293162547,38.54401984931363,37.93580185672991,38.51573181152344,8049000,69.2957546235122,69.40643852056128,68.88992774152871,69.12051391601562,8427900
2023-01-11,49.71486795525456,49.9762708277852,49.453468775950334,49.966590881347656,4098400,33.86643826276168,34.09513473510742,33.7997348220721,34.09513473510742,32014700,66.1358597345586,67.34949111430713,66.0773736258081,67.34461975097656,12708000,97.02926436955156,97.41127081035494,96.49445972412691,97.39217376708984,7395400,128.0766166972035,128.7331294214247,127.48671344619603,128.71409606933594,7307200,40.04045039697545,40.13982932325584,39.38545794118086,39.81459045410156,32903000,34.448994339664914,35.48580137983329,34.448994339664914,35.476783752441406,4733100,32.60030666291265,32.910351676613416,32.59574620545255,32.8647575378418,21371800,62.31429234919892,63.19499206542969,62.12347469949653,63.19499206542969,13758000,38.92120872777093,39.138092067800834,38.69017777232402,39.119232177734375,9845800,69.35110886400412,69.55402584913237,68.54866634197852,69.15741729736328,9848300
2023-01-12,50.10213616100508,50.68302901601591,49.521243305994254,50.5184440612793,4193700,34.20949460257434,34.361960164797544,33.94267714238441,34.16184616088867,56642400,67.76377005207434,67.8417564684008,66.37466583038604,67.45670318603516,9572200,97.74551576037169,98.34717822368506,96.92420452963138,97.96517181396484,9883200,128.43818184942987,128.83779514674288,127.05854688423236,128.3049774169922,7580500,40.0540001575115,40.83547705118513,39.97720860652107,40.57347869873047,36716000,35.55791875007077,35.94559411635721,35.215324634128386,35.873470306396484,5102300,32.90579689835384,32.951391044994544,32.61399018552086,32.6413459777832,25797800,63.29282529959235,63.953351737904384,62.519767326539295,63.6646728515625,15358600,39.20881622974045,39.37854804807576,38.817481599737306,39.2653923034668,7787600,69.3049787251724,69.31420414231759,68.44719789088761,68.61322021484375,9841300
