Ticker,XLRE,XLRE,XLRE,XLRE,XLRE,XLE,XLE,XLE,XLE,XLE,XLP,XLP,XLP,XLP,XLP,XLC,XLC,XLC,XLC,XLC,XLI,XLI,XLI,XLI,XLI,XLK,XLK,XLK,XLK,XLK,XLB,XLB,XLB,XLB,XLB,XLF,XLF,XLF,XLF,XLF,XLY,XLY,XLY,XLY,XLY,XLV,XLV,XLV,XLV,XLV,XLU,XLU,XLU,XLU,XLU
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-03,33.34135469772018,33.636888091095834,32.78611417786128,33.19806671142578,7060300,39.00861734757579,39.206084987133885,37.40644575346599,37.8776741027832,53082800,68.41261575583795,68.44013709929959,67.43123109871486,68.1191177368164,14433300,46.88346721824218,47.33705114468511,46.46848359428819,46.912418365478516,8577900,94.07176922758399,94.22414650804085,92.86230544338936,93.72892761230469,11407700,61.45992495372865,61.8655212931549,59.8033366286747,60.233367919921875,15196200,36.523934993416624,36.76332948582948,36.09208877351002,36.42536163330078,10684000,32.65987837176965,32.88740524743317,32.299623266082186,32.5366325378418,37396500,63.20143320995141,63.38141618064722,61.69351452012786,62.45233917236328,9567000,128.83145037873504,129.18204618063606,127.38165692556709,128.357666015625,7239200,32.01174544817595,32.120415817128816,31.486519149406146,31.92119026184082,25774200
2023-01-04,33.493598549742245,34.26376930515728,33.37717599870367,33.95928192138672,7586900,37.31669231341773,38.09309299992896,37.173080408029776,37.87318801879883,45705200,68.3117244406517,68.80699660632719,67.95401699148437,68.38509368896484,12197300,47.55901395522839,48.089809480023675,47.09577723661647,47.79063415527344,5837200,94.03368435698341,94.86221955479327,93.82416920817522,94.5574722290039,12236000,60.54611015887064,60.77578526244642,59.72514581430715,60.38973617553711,11813000,36.608425112050796,37.16231604662527,36.584957312003816,37.05904769897461,9742000,32.86845150877805,33.29506901776993,32.773649225213326,33.05805969238281,44669300,63.03604273518794,63.82405914214302,62.24316844374349,63.357086181640625,8079600,129.07787442629655,129.409529421695,127.86498703663777,128.6988525390625,8469800,32.066077660197585,32.50074873233921,32.01627127599253,32.210968017578125,20872600
2023-01-05,33.69061916023986,33.69061916023986,32.91149094343647,32.96522521972656,6581100,37.810356285975594,38.77525033593254,37.70264821788065,38.5643196105957,38723800,68.2567092751636,68.32091176020157,67.55965572262174,67.69722747802734,9848200,47.70378019410228,48.17184336155878,47.33704972040258,47.858192443847656,5407700,94.02416092794049,94.2431941960818,93.2813325515402,93.53846740722656,9649600,60.08675704798018,60.24313102375682,59.11430650262702,59.21692657470703,11341000,36.48168383744293,36.6788305200357,36.20943161030274,36.472293853759766,8212600,32.94429384785563,32.94429384785563,32.58403868669053,32.81156921386719,45585700,62.91444607785081,63.18684392230284,62.34532756234542,62.768516540527344,7776200,127.84600498412907,128.15870448242703,126.87948057654953,127.3816909790039,6714200,31.966462265821058,32.08871554590288,31.41859553902996,31.51367950439453,19572800
2023-01-06,33.233891193291704,34.03988487466283,32.98313805903249,33.923465728759766,6329600,39.06248454738261,39.77605539671572,38.96375069864953,39.29585266113281,44422400,68.5685436958667,69.7792239281673,68.51350800516332,69.50406646728516,9982400,48.30212471229079,48.7701878556243,47.62656977391701,48.6399040222168,4578400,94.48126683010432,96.366895569317,94.30984603563044,96.1002426147461,16270200,59.739808514925215,61.22536330084587,59.03612368784436,60.95170974731445,13825400,36.81025977587774,37.81008169491554,36.81025977587774,37.725589752197266,8729200,33.029623866511756,33.64584963627095,32.802093294400066,33.54156494140625,41229700,62.593406886806,64.49047615796584,62.15076035911608,64.24240112304688,9239400,128.23453162724064,128.90729761016692,126.60471157292261,128.55670166015625,7175700,31.871385187304146,32.30152752182224,31.826107592269466,32.1475830078125,19620400
2023-01-09,34.08466274348657,34.30855043078055,33.78912935645613,33.90555191040039,3965600,39.888241783826864,39.95107177568614,39.03105922404511,39.15671920776367,46003200,69.45820580953915,69.93513743839625,68.82534790039062,68.82534790039062,11081800,48.85221228482242,49.315448950739786,48.66884892169194,48.71710205078125,6430100,96.3383392633978,97.2049614792377,95.54789842616266,95.67169952392578,12846700,61.499008983974576,62.78420744783502,61.4794617714739,61.66027069091797,21427200,38.035395450888686,38.471936607370175,37.83824875602084,37.96498489379883,16791200,33.65532137823443,33.84492954591385,33.33298857812191,33.418312072753906,48726600,65.02068138691975,65.68222225310515,64.58290015556578,64.63153839111328,9387800,128.68934547742603,128.72725633488906,126.23514520127718,126.40570068359375,7719500,32.1430478957766,32.60941359646395,32.047963928550296,32.36491394042969,23438800
2023-01-10,33.8518172505073,34.021974077318255,33.55628728309373,34.00406265258789,5196700,39.41252629176805,39.515748944738235,38.81563797114976,39.434967041015625,31599000,68.9078948049558,69.0179591858966,68.50433940326238,68.73363494873047,8427900,48.32143037250504,49.455395704388934,48.27510632830291,49.4505729675293,8684900,95.35744254026875,96.25264109467646,95.30030468045557,96.19550323486328,9166200,61.50878387233452,62.139167488580526,61.181372726358234,62.04143142700195,17209000,37.97906521574253,38.373358557156294,37.76783357036008,38.34519577026367,8049000,33.36142610072303,33.63635774295288,33.247662655014885,33.60791778564453,34663700,64.66559197345231,65.45360116047789,64.31536401871087,65.4438705444336,8830800,126.35832603725245,127.66596136428062,126.16880067909186,127.46697998046875,7675200,32.27888605876751,32.39208175817918,31.993634139855192,32.37397003173828,17215000
2023-01-11,34.218990530478486,35.24887517499494,34.218990530478486,35.23991775512695,4733100,39.78053854796265,39.879272382586315,39.129797800093094,39.55614471435547,32903000,68.96293213008798,69.16471333449357,68.16498109381448,68.77032470703125,9848300,49.55672550684553,49.81729685971247,49.296157835456896,49.807647705078125,4098400,96.75736263676212,97.13829859420292,96.22405665579443,97.11925506591797,7395400,62.23690629415113,63.116512298583984,62.04632561456567,63.116512298583984,13758000,38.74887917726221,38.96480223343347,38.51887114638541,38.94602584838867,9845800,33.69324942075732,33.9207763671875,33.62688709334222,33.9207763671875,32014700,66.00325076468256,67.21444869293106,65.94488192639115,67.20958709716797,12708000,127.55227947423117,128.206104478652,126.96479124823321,128.18714904785156,7307200,32.373962813053375,32.68185518497821,32.36943401883832,32.63657760620117,21371800
2023-01-12,35.32051595066627,35.70560299850068,34.98020916775808,35.63396072387695,5102300,39.793997916192936,40.57040201456286,39.71770484164165,40.31010437011719,36716000,68.91705058021621,68.92622435895065,68.06407109402998,68.22916412353516,9841300,49.942766272520274,50.5218113654072,49.363721179633345,50.357749938964844,4193700,97.47161041297572,98.07158688011069,96.6526006846238,97.6906509399414,9883200,63.21423504861714,63.87394131594902,62.4421369761505,63.58562088012695,15358600,39.03522333055172,39.204203679159995,38.645621293355696,39.091548919677734,7787600,34.03453778049233,34.18622359163902,33.769084898629366,33.98713302612305,56642400,67.62792345448881,67.70575353079305,66.24160398167241,67.32147216796875,9572200,127.91234505633214,128.31032230296526,126.53835843351459,127.7796859741211,7580500,32.677333478035095,32.72261106663223,32.387552765663116,32.41471862792969,25797800
