Ticker,XLY,XLY,XLY,XLY,XLY,XLU,XLU,XLU,XLU,XLU,XLE,XLE,XLE,XLE,XLE,XLC,XLC,XLC,XLC,XLC,XLV,XLV,XLV,XLV,XLV,XLI,XLI,XLI,XLI,XLI,XLF,XLF,XLF,XLF,XLF,XLP,XLP,XLP,XLP,XLP,XLRE,XLRE,XLRE,XLRE,XLRE,XLB,XLB,XLB,XLB,XLB,XLK,XLK,XLK,XLK,XLK
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-03,126.90779826051228,127.26920213025545,123.87991374647486,125.40362548828125,4783500,64.95409810945313,65.17459798247573,63.88837676054422,64.77035522460938,12887100,79.1963712524716,79.59727550276705,75.94359827549836,76.90029907226562,26541400,47.185339981491474,47.64184443922966,46.76768436545372,47.2144775390625,8577900,129.91196210276712,130.26549835805307,128.45000920546522,129.4342041015625,7239200,94.65919909880782,94.81252789710017,93.44218283462017,94.31421661376953,11407700,32.94250771149496,33.17200354031582,32.579135060129765,32.81819534301758,37396500,69.34963433091934,69.37753262254691,68.35480806448393,69.05211639404297,14433300,33.93228080058071,34.23305208539768,33.36719946532829,33.78645324707031,7060300,73.75146720763517,74.23486788886127,72.8794556806208,73.55242156982422,5342000,123.2593430753615,124.07277619278051,119.93701574017206,120.79945373535156,7598100
2023-01-04,126.57572313446923,128.15805194548273,124.9836397415457,127.22037506103516,4039800,65.06435219165097,65.9463307119129,64.96329149574512,65.35834503173828,10436300,75.76139169941406,77.33766207280193,75.46982679528443,76.89120483398438,22852600,47.86524275506236,48.399456031047116,47.3990232911708,48.09835433959961,5837200,130.1604294415587,130.49486597314373,128.9373697637951,129.77822875976562,8469800,94.62088289502489,95.45459192666033,94.41005941729266,95.14794158935547,12236000,33.15287490394287,33.58318409887596,33.05725225963332,33.34412384033203,44669300,69.24737265803044,69.74942843988202,68.88476578142372,69.32174682617188,12197300,34.08722786826276,34.87104887209773,33.96874188293746,34.56116485595703,7586900,73.92208230363443,75.0405344393799,73.87469461511058,74.8320083618164,4871000,121.42668705879962,121.8873060292655,119.78022322665302,121.11307525634766,5906500
2023-01-05,126.33150755291936,126.87847939307844,125.18872390747313,126.03848266601562,3888100,64.86222512516434,65.11028572408259,63.75056457679937,63.94349670410156,9786400,76.76363992880415,78.72259474161065,76.54496800479126,78.29435729980469,19361900,48.01092959866653,48.48200647536363,47.641837864576694,48.16633605957031,5407700,128.9182356223671,129.23355769759013,127.94360507895217,128.4500274658203,6714200,94.6112849769072,94.83168597540612,93.86381808632359,94.12255859375,9649600,33.22937409978216,33.22937409978216,32.8660015055169,33.09550094604492,45585700,69.19158779790234,69.25666963275084,68.48498704622959,68.62444305419922,9848200,34.287742507233496,34.287742507233496,33.494805234373814,33.54949188232422,6581100,73.66617002843334,74.06426133104792,73.11642076399437,73.64720916748047,4106300,120.50544475401577,120.81905654511094,118.55517166180191,118.76097869873047,5670500
2023-01-06,125.68685454308579,129.4961482275407,124.7980253115922,128.99801635742188,4619700,64.6693037083179,65.54209304914127,64.5774322528643,65.22972869873047,9810200,79.30571261244037,80.75442345000071,79.10526048238582,79.77950286865234,22211200,48.61313264817507,49.08420955856207,47.93322794365308,48.953086853027344,4578400,129.3099852289007,129.98839344087585,127.66649650183727,129.63485717773438,7175700,95.07126979899691,96.9686736402133,94.8987785407045,96.70035552978516,16270200,33.31543143257319,33.936989445536575,33.08593202305413,33.83180236816406,41229700,69.50769560141829,70.73495796578548,69.45190611209223,70.4560317993164,9982400,33.82291533134178,34.64319412096828,33.56771794925401,34.52471160888672,6329600,74.32965457718494,76.34855958718106,74.32965457718494,76.17794799804688,4364600,119.80960790797457,122.78892339042214,118.39835123810619,122.24010467529297,6912700
2023-01-09,130.56079845449162,131.88916508887786,129.6817386554434,129.77940368652344,4693900,65.22052574960044,66.16681485973822,65.02759363087402,65.67070770263672,11719400,80.98221243356613,81.10977162194858,79.24193667694607,79.49705505371094,23001600,49.16677244728914,49.63299190137671,48.98222840458246,49.030792236328125,6430100,129.76865605869608,129.80688487247053,127.29387253754918,127.46585845947266,7719500,96.93992181876818,97.81195563720712,96.1445450918097,96.26911926269531,12846700,33.94655306119445,34.137801977008635,33.62143099864124,33.70749282836914,48726600,70.4095619348868,70.89302600755232,69.76803588867188,69.76803588867188,11081800,34.68876649683572,34.91662228536164,34.38799518711586,34.5064811706543,3965600,76.80351633072387,77.68500830532817,76.40542504708304,76.66133880615234,8395600,123.33774907876587,125.91524566400906,123.2985466715982,123.66116333007812,10713600
2023-01-10,129.84777839728818,131.43009194564218,129.14452461938305,131.41055297851562,4415400,65.49614716565213,65.72582926105308,64.91735080860464,65.68907928466797,8607500,80.01639848460292,80.22596396314026,78.80457934467191,80.06195831298828,15799500,48.6325651365479,49.773831908667496,48.585942818464986,49.768978118896484,8684900,127.41810419924342,128.73670677636815,127.22698927558271,128.5360565185547,7675200,95.95288689404907,96.85367537317094,95.89539224597577,96.79618072509766,9166200,33.65011419734026,33.92742491929697,33.535366316718964,33.898738861083984,34663700,69.8516877949834,69.9632596663428,69.44260512010474,69.67504119873047,8427900,34.45179909422306,34.62497174160032,34.15103122145836,34.60674285888672,5196700,76.6897704210709,77.48595288790646,76.26323790116753,77.42908477783203,4024500,123.35735296804016,124.62160254930207,122.70072199995442,124.42559051513672,8604500
2023-01-11,132.5338505172037,134.96592353344863,132.416646488624,134.95616149902344,6354000,65.68909768228569,66.31383343712032,65.67990843328045,66.22196197509766,10685900,80.76354631774481,80.9639984714064,79.44239450709145,80.30797576904297,16451500,49.8758190584858,50.13806821870566,49.613573603449126,50.12835693359375,4098400,128.62205859209135,129.2813672173408,128.02964311086322,129.2622528076172,7307200,97.36157097404168,97.74488571357392,96.82493472536888,97.72572326660156,7395400,33.984798685841085,34.21429443359375,33.91786212209912,34.21429443359375,32014700,69.90747995940029,70.11202485138021,69.09859982113055,69.71223449707031,9848300,34.82547634495184,35.873614316575846,34.82547634495184,35.864498138427734,4733100,78.24423508603097,78.68024084223029,77.77978804080752,78.64232635498047,4922900,124.8176018211389,126.58167266845703,124.435387717069,126.58167266845703,6879000
2023-01-12,135.7961369932309,135.9524189425224,133.01242252396068,135.1807861328125,4786100,66.30462315699629,66.3964945898783,65.71663757534212,65.77175903320312,12898900,80.79087054506816,82.3671475287019,80.63597824390908,81.83868408203125,18358000,50.264339712314225,50.847113183427126,49.68156624120132,50.6819953918457,4193700,128.98510526996571,129.38642022537067,127.59959545771423,128.85133361816406,7580500,98.08028135045652,98.68400442890908,97.25615723631523,98.30068969726562,9883200,34.32905352435431,34.48205193917998,34.06130356258191,34.2812385559082,56642400,69.86099699305088,69.87029642364439,68.99633437592058,69.16368865966797,9841300,35.94652942938777,36.338441679967296,35.60019111983659,36.26552963256836,5102300,78.82242099246582,79.1636369262051,78.03571162653395,78.9361572265625,3893800,126.77769858014229,128.10075567712224,125.22923696180263,127.52252197265625,7679300
