Ticker,XLRE,XLRE,XLRE,XLRE,XLRE,XLY,XLY,XLY,XLY,XLY,XLC,XLC,XLC,XLC,XLC,XLP,XLP,XLP,XLP,XLP,XLB,XLB,XLB,XLB,XLB,XLU,XLU,XLU,XLU,XLU,XLF,XLF,XLF,XLF,XLF,XLV,XLV,XLV,XLV,XLV,XLK,XLK,XLK,XLK,XLK,XLE,XLE,XLE,XLE,XLE,XLI,XLI,XLI,XLI,XLI
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-03,33.56544319944095,33.86296288389358,33.00647088711838,33.42119216918945,7060300,63.32839579576415,63.508740326351905,61.817447914254096,62.577796936035156,9567000,47.0330788106415,47.48811018578113,46.616770916865256,47.0621223449707,8577900,68.79769062303306,68.82536687619319,67.81078203494587,68.5025405883789,14433300,36.6863606639076,36.92681976808666,36.252593979740226,36.58734893798828,10684000,32.235544044251974,32.344974142974834,31.706645814862917,32.14435577392578,25774200,32.8277634926329,33.05645994941321,32.46565652848866,32.70388412475586,37396500,129.36115412914748,129.71319144172463,127.90539970117709,128.8854217529297,7239200,61.53632843220597,61.94242898590213,59.877680730891235,60.30824661254883,15196200,39.2634889193408,39.46224675811869,37.65084917690394,38.12515640258789,53082800,94.33612224126136,94.48892772024831,93.12325971800921,93.99231719970703,11407700
2023-01-04,33.71872093707698,34.49406828403852,33.601515868669,34.18753433227539,7586900,63.16269035017182,63.95228998466116,62.368223071070844,63.484378814697266,8079600,47.710786395226926,48.24327581830224,47.246071375001215,47.943145751953125,5837200,68.69624492350671,69.19430493115003,68.33652397164711,68.77002716064453,12197300,36.77121996461613,37.32757400960181,36.747647805066194,37.223846435546875,9742000,32.29026152528193,32.72797151730723,32.2401069292427,32.43616485595703,20872600,33.03740636357219,33.46621682951749,32.94211676450221,33.227989196777344,44669300,129.6085005401842,129.94151893579468,128.39062709288373,129.22792053222656,8469800,60.621389270431855,60.85134993715445,59.79940419197943,60.464820861816406,11813000,37.56050812356744,38.341981573784324,37.41595790208316,38.12063980102539,45705200,94.2978986615646,95.12876186398906,94.08779482052638,94.82315826416016,12236000
2023-01-05,33.91706770809624,33.91706770809624,33.13270264917813,33.186798095703125,6581100,63.040826404694364,63.313771432357235,62.470564663928535,62.89460372924805,7776200,47.85600504817548,48.3255618257206,47.488104321455666,48.01091003417969,5407700,68.64087779295394,68.70544162816213,67.93990102124515,68.0782470703125,9848200,36.64391889329962,36.8419422926362,36.37045595298418,36.63448715209961,8212600,32.18995333169408,32.31306133619441,31.638256236759368,31.734004974365234,19572800,33.11363912413406,33.11363912413406,32.75153212452677,32.98023223876953,45585700,128.37155719013973,128.685542140503,127.40105957248898,127.90533447265625,6714200,60.1614660251839,60.318034428823935,59.18780638170007,59.29055404663086,11341000,38.05740222624187,39.02860071713098,37.94899041336453,38.81629180908203,38723800,94.28836598307454,94.50801472809025,93.54345028135059,93.80130767822266,9649600
2023-01-06,33.457268394281016,34.26867945550432,33.20482985601828,34.1514778137207,6329600,62.7191307010135,64.6200103860244,62.27559508272163,64.3714370727539,9239400,48.45627439653789,48.925831299953025,47.778563516141645,48.79513168334961,4578400,68.95449045053883,70.17198515025287,68.89914498446217,69.89527893066406,9982400,36.97396329761013,37.97823165006755,36.97396329761013,37.89336395263672,8729200,32.09420853093247,32.52735813208331,32.04861438532875,32.372337341308594,19620400,33.199401464373494,33.81879473405195,32.97070134839629,33.71397399902344,41229700,128.76168014601976,129.43721174587375,127.12516020192471,129.08517456054688,7175700,59.81408076502646,61.301482485166396,59.10952107314827,61.027488708496094,13825400,39.31770040024794,40.03593338500338,39.218321471108354,39.55259323120117,44422400,94.74676741601958,96.63769493616392,94.57486491418827,96.37029266357422,16270200
2023-01-09,34.313752784249125,34.53914526681698,34.016233056435695,34.13343811035156,3965600,65.15128481416096,65.81415448069944,64.7126242359903,64.76136016845703,9387800,49.00811144112813,49.47282640663539,48.82416292141471,48.8725700378418,6430100,69.84916574784262,70.32878188543444,69.2127456665039,69.2127456665039,11081800,38.204539439300746,38.643021901017484,38.00651603004945,38.13381576538086,16791200,32.36778071399139,32.83740707865106,32.272031953308314,32.5911979675293,23438800,33.82832698957294,34.01890984047097,33.50433723356596,33.5900993347168,48726600,129.21841015385982,129.25647686956785,126.75412022599825,126.92537689208984,7719500,61.57547625836864,62.862272725598736,61.55590474105254,61.7369384765625,21427200,40.14885778664138,40.21209828797922,39.28607469190441,39.41255569458008,46003200,96.60904949267544,97.47810691240758,95.81638752082334,95.94053649902344,12846700
2023-01-10,34.07934772531495,34.25064823854338,33.78183139264046,34.23261642456055,5196700,64.79549068305974,65.58508280427691,64.44455919869766,65.57533264160156,8830800,48.47562972775688,49.61321367609535,48.429157858093184,49.608375549316406,8684900,69.29576227224948,69.40644618151565,68.88993534547157,69.12052154541016,8427900,38.147965375078506,38.54401221431566,37.93579434221089,38.515724182128906,8049000,32.50455492374836,32.61854199944732,32.217308745286395,32.600303649902344,17215000,33.53292281764129,33.80926776498218,33.418574563076795,33.78068161010742,34663700,126.87777056376332,128.19078142902944,126.68746608868169,127.99098205566406,7675200,61.58526618136166,62.21643364003647,61.25744792019192,62.11857604980469,17209000,39.670039580666796,39.77393666908571,39.06925131530988,39.692626953125,31599000,95.62536678551874,96.52308056464986,95.56806838639622,96.46578216552734,9166200
2023-01-11,34.44899063548233,35.48579756416639,34.44899063548233,35.47677993774414,4733100,66.1358522421031,67.34948348436073,66.07736613997841,67.34461212158203,12708000,49.71486795525456,49.9762708277852,49.453468775950334,49.966590881347656,4098400,69.35109356247924,69.55401050283619,68.54865121750335,69.15740203857422,9848300,38.921204932383844,39.13808825126445,38.690173999465834,39.11922836303711,9845800,32.60030287891089,32.91034785662393,32.59574242198013,32.86475372314453,21371800,33.8664458409813,34.09514236450195,33.79974238536563,34.09514236450195,32014700,128.07663188042068,128.73314468247014,127.48672855948143,128.714111328125,7307200,62.31428482612937,63.194984436035156,62.12346719946398,63.194984436035156,13758000,40.04045039697545,40.13982932325584,39.38545794118086,39.81459045410156,32903000,97.02924156665549,97.41124791768334,96.49443704691555,97.39215087890625,7395400
2023-01-12,35.55792253121306,35.94559793872395,35.21532837884005,35.87347412109375,5102300,67.76377005207434,67.8417564684008,66.37466583038604,67.45670318603516,9572200,50.10212481122073,50.68301753464019,49.52123208780128,50.5184326171875,4193700,69.3049864314865,69.3142118496575,68.44720550182141,68.61322784423828,9841300,39.20881622974045,39.37854804807576,38.817481599737306,39.2653923034668,7787600,32.90578536154526,32.9513794922006,32.613978751020035,32.641334533691406,25797800,34.20949078255639,34.36195632775447,33.94267335216075,34.161842346191406,56642400,128.43818184942987,128.83779514674288,127.05854688423236,128.3049774169922,7580500,63.29284046925909,63.95336706588236,62.519782310923866,63.66468811035156,15358600,40.05400392336767,40.83548089051534,39.977212365157335,40.573482513427734,36716000,97.74550053579566,98.34716290539572,96.92418943298055,97.96515655517578,9883200
