Ticker,XLP,XLP,XLP,XLP,XLP,XLE,XLE,XLE,XLE,XLE,XLC,XLC,XLC,XLC,XLC,XLV,XLV,XLV,XLV,XLV,XLRE,XLRE,XLRE,XLRE,XLRE,XLF,XLF,XLF,XLF,XLF,XLI,XLI,XLI,XLI,XLI,XLY,XLY,XLY,XLY,XLY,XLK,XLK,XLK,XLK,XLK,XLU,XLU,XLU,XLU,XLU,XLB,XLB,XLB,XLB,XLB
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-03,68.41261575583795,68.44013709929959,67.43123109871486,68.1191177368164,14433300,39.00861734757579,39.206084987133885,37.40644575346599,37.8776741027832,53082800,46.88345959355599,47.33704344623229,46.46847603709102,46.912410736083984,8577900,128.83149632406858,129.18209225100304,127.38170235385884,128.3577117919922,7239200,33.34135469772018,33.636888091095834,32.78611417786128,33.19806671142578,7060300,32.65988603006364,32.88741295907909,32.29963083990129,32.53664016723633,37396500,94.07178454218665,94.22416184745008,92.86232056109492,93.72894287109375,11407700,63.20143320995141,63.38141618064722,61.69351452012786,62.45233917236328,9567000,61.459917168973604,61.86551345702542,59.80332905374962,60.233360290527344,15196200,32.01173205885967,32.120402382359785,31.486505979772392,31.92117691040039,25774200,36.523934993416624,36.76332948582948,36.09208877351002,36.42536163330078,10684000
2023-01-04,68.31173968306986,68.8070119592556,67.95403215408714,68.3851089477539,12197300,37.316688554772334,38.09308916308224,37.17307666384938,37.87318420410156,45705200,47.559021547646594,48.08981715717916,47.09578475508262,47.79064178466797,5837200,129.07784381884326,129.40949873559836,127.86495671678911,128.69882202148438,8469800,33.493598549742245,34.26376930515728,33.37717599870367,33.95928192138672,7586900,32.86844771596041,33.295065175723245,32.77364544333528,33.05805587768555,44669300,94.03367676985084,94.86221190081012,93.82416163794744,94.55746459960938,12236000,63.036038939820536,63.82405529932956,62.24316469611463,63.35708236694336,8079600,60.54611015887064,60.77578526244642,59.72514581430715,60.38973617553711,11813000,32.066077660197585,32.50074873233921,32.01627127599253,32.210968017578125,20872600,36.60842888036293,37.16231987195253,36.584961077900275,37.059051513671875,9742000
2023-01-05,68.25669389026872,68.3208963608356,67.55964049484102,67.69721221923828,9848200,37.810356285975594,38.77525033593254,37.70264821788065,38.5643196105957,38723800,47.70378019410228,48.17184336155878,47.33704972040258,47.858192443847656,5407700,127.84598201251666,128.15868145462818,126.87945777860405,127.38166809082031,6714200,33.69061916023986,33.69061916023986,32.91149094343647,32.96522521972656,6581100,32.94429384785563,32.94429384785563,32.58403868669053,32.81156921386719,45585700,94.02416859695025,94.24320188295684,93.28134015996173,93.5384750366211,9649600,62.91443460715283,63.186832401940684,62.34531619541035,62.76850509643555,7776200,60.08676478944199,60.243138785365545,59.11431411880018,59.21693420410156,11341000,31.966460331067992,32.0887136037505,31.418593637436235,31.5136775970459,19572800,36.48168765312231,36.678834356334974,36.2094353975068,36.47229766845703,8212600
2023-01-06,68.5685361691636,69.779216268569,68.51350048450144,69.50405883789062,9982400,39.06247696329712,39.776047674088545,38.96374313373348,39.29584503173828,44422400,48.30212850049693,48.77019168053938,47.62657350914119,48.63990783691406,4578400,128.23454684779034,128.9073129105693,126.60472660002398,128.5567169189453,7175700,33.23388745613717,34.03988104687422,32.98313435007517,33.9234619140625,6329600,33.0296163535638,33.645841983155734,32.80208583320642,33.54155731201172,41229700,94.48128183183253,96.3669108704452,94.30986101014047,96.10025787353516,16270200,62.593414320366826,64.49048381682165,62.15076774010843,64.2424087524414,9239400,59.73980103722573,61.225355637197815,59.036116298225906,60.95170211791992,13825400,31.871381405381076,32.3015236888576,31.826103815719122,32.147579193115234,19620400,36.810267220161485,37.81008934139721,36.810267220161485,37.7255973815918,8729200
2023-01-09,69.45819810999136,69.93512968597986,68.8253402709961,68.8253402709961,11081800,39.888241783826864,39.95107177568614,39.03105922404511,39.15671920776367,46003200,48.852216110099235,49.315452812289436,48.66885273261084,48.717105865478516,6430100,128.68932994297174,128.72724079585845,126.23512996307635,126.40568542480469,7719500,34.08466657833551,34.308554290818975,33.789133158054746,33.905555725097656,3965600,33.65532906173814,33.844937272705074,33.332996188037114,33.41831970214844,48726600,96.3383392633978,97.2049614792377,95.54789842616266,95.67169952392578,12846700,65.02066603625835,65.68220674626129,64.58288490825967,64.63152313232422,9387800,61.49901278869516,62.78421133206618,61.47946557498517,61.660274505615234,21427200,32.143051684323574,32.60941743997922,32.04796770589018,32.36491775512695,23438800,38.03539162911662,38.47193274173473,37.83824495405794,37.96498107910156,16791200
2023-01-10,68.9078948049558,69.0179591858966,68.50433940326238,68.73363494873047,8427900,39.41252247924157,39.51574512222662,38.8156342163626,39.43496322631836,31599000,48.32143037250504,49.455395704388934,48.27510632830291,49.4505729675293,8684900,126.3583487263643,127.66598428819364,126.16882333417222,127.46700286865234,7675200,33.85180965527163,34.02196644390498,33.55627975416528,34.00405502319336,5196700,33.36142988744203,33.63636156087826,33.24766642882106,33.6079216003418,34663700,95.35742741441511,96.25262582682403,95.30028956366529,96.19548797607422,9166200,64.66559197345231,65.45360116047789,64.31536401871087,65.4438705444336,8830800,61.50878387233452,62.139167488580526,61.181372726358234,62.04143142700195,17209000,32.27888605876751,32.39208175817918,31.993634139855192,32.37397003173828,17215000,37.97907277228949,38.373366192154265,37.7678410848791,38.3452033996582,8049000
2023-01-11,68.96292447932554,69.16470566134548,68.1649735315769,68.77031707763672,9848300,39.7805347116254,39.879268536727416,39.12979402651168,39.5561408996582,32903000,49.556729302325024,49.81730067514875,49.29616161097988,49.80765151977539,4098400,127.55224910779674,128.20607395656114,126.96476102166241,128.18711853027344,7307200,34.218990530478486,35.24887517499494,34.218990530478486,35.23991775512695,4733100,33.69324563164751,33.920772552490234,33.62688331169545,33.920772552490234,32014700,96.75737023772749,97.13830622509346,96.2240642148649,97.1192626953125,7395400,66.00325825713806,67.21445632287745,65.94488941222082,67.2095947265625,12708000,62.23690629415113,63.116512298583984,62.04632561456567,63.116512298583984,13758000,32.373962813053375,32.68185518497821,32.36943401883832,32.63657760620117,21371800,38.74888297264929,38.96480604996985,38.51887491924359,38.94602966308594,9845800
2023-01-12,68.91705058021621,68.92622435895065,68.06407109402998,68.22916412353516,9841300,39.793997916192936,40.57040201456286,39.71770484164165,40.31010437011719,36716000,49.942766272520274,50.5218113654072,49.363721179633345,50.357749938964844,4193700,127.91235269364739,128.31032996404272,126.53836598879266,127.77969360351562,7580500,35.32051595066627,35.70560299850068,34.98020916775808,35.63396072387695,5102300,34.03454160051028,34.1862274286821,33.769088688853024,33.98713684082031,56642400,97.47161802526374,98.07159453925536,96.65260823294922,97.69065856933594,9883200,67.62793111861279,67.70576120373734,66.24161148868785,67.32147979736328,9572200,63.2142464258672,63.87395281193251,62.44214821443893,63.58563232421875,15358600,32.67733732363795,32.72261491756354,32.387556577163394,32.41472244262695,25797800,39.035215712150105,39.204196027778934,38.645613750991686,39.0915412902832,7787600
